utc_timestamp,price,load,wind,solar
2018-10-01 05:00:00+00:00,77.32,50370.0,10491.0,208.0
2018-10-01 06:00:00+00:00,84.97,52844.0,10705.0,2008.0
2018-10-01 07:00:00+00:00,79.56,53412.0,10201.0,5132.0
2018-10-01 08:00:00+00:00,73.7,54296.0,10670.0,8344.0
2018-10-01 09:00:00+00:00,71.63,55552.0,12937.0,10209.0
2018-10-01 10:00:00+00:00,63.15,55294.0,14855.0,11081.0
2018-10-01 11:00:00+00:00,60.24,54913.0,16367.0,11256.0
2018-10-01 12:00:00+00:00,56.18,54426.0,18707.0,10633.0
2018-10-01 13:00:00+00:00,53.0,53066.0,19981.0,8534.0
2018-10-01 14:00:00+00:00,53.37,51746.0,20460.0,5795.0
2018-10-01 15:00:00+00:00,60.42,51618.0,19898.0,2835.0
2018-10-01 16:00:00+00:00,69.93,51995.0,18164.0,523.0
2018-10-01 17:00:00+00:00,75.0,53034.0,18000.0,1.0
2018-10-01 18:00:00+00:00,65.83,50948.0,18604.0,0.0
2018-10-01 19:00:00+00:00,53.86,47826.0,18503.0,0.0
2018-10-01 20:00:00+00:00,46.46,45012.0,17745.0,0.0
2018-10-01 21:00:00+00:00,42.5,41192.0,17348.0,0.0
2018-10-01 22:00:00+00:00,45.1,38265.0,16601.0,0.0
2018-10-01 23:00:00+00:00,44.1,36934.0,15895.0,0.0
2018-10-02 00:00:00+00:00,44.06,35618.0,15597.0,0.0
2018-10-02 01:00:00+00:00,43.77,36291.0,16534.0,0.0
2018-10-02 02:00:00+00:00,44.29,37491.0,17883.0,0.0
2018-10-02 03:00:00+00:00,48.13,41085.0,19347.0,0.0
2018-10-02 04:00:00+00:00,57.7,47758.0,20891.0,0.0
2018-10-02 05:00:00+00:00,68.21,52074.0,22288.0,251.0
2018-10-02 06:00:00+00:00,70.36,53865.0,22750.0,2416.0
2018-10-02 07:00:00+00:00,54.53,54921.0,23955.0,5351.0
2018-10-02 08:00:00+00:00,48.49,55962.0,27111.0,7517.0
2018-10-02 09:00:00+00:00,46.19,57015.0,30687.0,8793.0
2018-10-02 10:00:00+00:00,44.15,56714.0,33379.0,8480.0
2018-10-02 11:00:00+00:00,30.79,56118.0,34996.0,7086.0
2018-10-02 12:00:00+00:00,27.75,55279.0,35778.0,6166.0
2018-10-02 13:00:00+00:00,30.74,54269.0,35840.0,4499.0
2018-10-02 14:00:00+00:00,26.77,52696.0,36188.0,2906.0
2018-10-02 15:00:00+00:00,38.68,52003.0,35876.0,1364.0
2018-10-02 16:00:00+00:00,48.52,52188.0,35381.0,226.0
2018-10-02 17:00:00+00:00,49.03,53378.0,34806.0,0.0
2018-10-02 18:00:00+00:00,45.43,50976.0,34671.0,0.0
2018-10-02 19:00:00+00:00,32.04,47697.0,34756.0,0.0
2018-10-02 20:00:00+00:00,26.22,44252.0,33839.0,0.0
2018-10-02 21:00:00+00:00,1.08,40976.0,33954.0,0.0
2018-10-02 22:00:00+00:00,2.13,38558.0,33965.0,0.0
2018-10-02 23:00:00+00:00,0.1,36979.0,33920.0,0.0
2018-10-03 00:00:00+00:00,0.05,36026.0,34345.0,0.0
2018-10-03 01:00:00+00:00,0.07,35865.0,33847.0,0.0
2018-10-03 02:00:00+00:00,-0.08,35675.0,33635.0,0.0
2018-10-03 03:00:00+00:00,-0.09,35534.0,33039.0,0.0
2018-10-03 04:00:00+00:00,-4.97,35081.0,33275.0,0.0
2018-10-03 05:00:00+00:00,-0.06,36349.0,32182.0,156.0
2018-10-03 06:00:00+00:00,0.7,38842.0,30295.0,1773.0
2018-10-03 07:00:00+00:00,0.91,41309.0,29177.0,4762.0
2018-10-03 08:00:00+00:00,-0.03,42622.0,28486.0,8371.0
2018-10-03 09:00:00+00:00,0.03,44007.0,28905.0,10951.0
2018-10-03 10:00:00+00:00,-0.04,43684.0,29109.0,12177.0
2018-10-03 11:00:00+00:00,0.0,42034.0,28621.0,12776.0
2018-10-03 12:00:00+00:00,0.03,41234.0,27788.0,12848.0
2018-10-03 13:00:00+00:00,5.75,40321.0,26506.0,10976.0
2018-10-03 14:00:00+00:00,20.28,39861.0,24353.0,7523.0
2018-10-03 15:00:00+00:00,43.2,40385.0,21789.0,3398.0
2018-10-03 16:00:00+00:00,63.23,41895.0,18273.0,543.0
2018-10-03 17:00:00+00:00,71.44,43848.0,16309.0,1.0
2018-10-03 18:00:00+00:00,67.95,42635.0,15372.0,0.0
2018-10-03 19:00:00+00:00,56.88,40731.0,15002.0,0.0
2018-10-03 20:00:00+00:00,62.85,39556.0,14526.0,0.0
2018-10-03 21:00:00+00:00,48.72,36479.0,13162.0,0.0
2018-10-03 22:00:00+00:00,53.24,34469.0,12120.0,0.0
2018-10-03 23:00:00+00:00,46.1,33334.0,11616.0,0.0
2018-10-04 00:00:00+00:00,45.6,32604.0,11048.0,0.0
2018-10-04 01:00:00+00:00,46.88,33384.0,10604.0,0.0
2018-10-04 02:00:00+00:00,47.53,34731.0,10819.0,0.0
2018-10-04 03:00:00+00:00,50.88,38160.0,10152.0,0.0
2018-10-04 04:00:00+00:00,74.69,45525.0,9959.0,0.0
2018-10-04 05:00:00+00:00,80.15,50144.0,9493.0,251.0
2018-10-04 06:00:00+00:00,81.0,51984.0,8137.0,2918.0
2018-10-04 07:00:00+00:00,82.09,52687.0,6469.0,7340.0
2018-10-04 08:00:00+00:00,78.96,53508.0,6283.0,11347.0
2018-10-04 09:00:00+00:00,75.34,53944.0,6468.0,14185.0
2018-10-04 10:00:00+00:00,63.05,53291.0,7066.0,16055.0
2018-10-04 11:00:00+00:00,54.49,52863.0,7790.0,16722.0
2018-10-04 12:00:00+00:00,54.4,51390.0,8005.0,15972.0
2018-10-04 13:00:00+00:00,57.61,50494.0,7854.0,13357.0
2018-10-04 14:00:00+00:00,66.96,49561.0,7753.0,9109.0
2018-10-04 15:00:00+00:00,77.23,49477.0,7597.0,4086.0
2018-10-04 16:00:00+00:00,80.25,49881.0,7412.0,546.0
2018-10-04 17:00:00+00:00,88.08,51752.0,8003.0,0.0
2018-10-04 18:00:00+00:00,80.67,49800.0,8972.0,0.0
2018-10-04 19:00:00+00:00,72.22,46468.0,9628.0,0.0
2018-10-04 20:00:00+00:00,53.98,43216.0,10468.0,0.0
2018-10-04 21:00:00+00:00,52.25,40118.0,11946.0,0.0
2018-10-04 22:00:00+00:00,49.57,37588.0,12855.0,0.0
2018-10-04 23:00:00+00:00,51.16,36013.0,13357.0,0.0
2018-10-05 00:00:00+00:00,48.91,35738.0,13288.0,0.0
2018-10-05 01:00:00+00:00,47.36,36005.0,13267.0,0.0
2018-10-05 02:00:00+00:00,48.28,36974.0,12834.0,0.0
2018-10-05 03:00:00+00:00,54.18,39621.0,12120.0,0.0
2018-10-05 04:00:00+00:00,63.62,45902.0,11157.0,0.0
2018-10-05 05:00:00+00:00,78.87,50154.0,10924.0,318.0
2018-10-05 06:00:00+00:00,79.74,52163.0,10283.0,4119.0
2018-10-05 07:00:00+00:00,74.5,52466.0,8681.0,10674.0
2018-10-05 08:00:00+00:00,55.42,53235.0,6429.0,16851.0
2018-10-05 09:00:00+00:00,50.21,53766.0,5631.0,21153.0
2018-10-05 10:00:00+00:00,46.64,53024.0,5857.0,23290.0
2018-10-05 11:00:00+00:00,50.72,52180.0,6079.0,23338.0
2018-10-05 12:00:00+00:00,48.24,50522.0,6141.0,21384.0
2018-10-05 13:00:00+00:00,48.55,49815.0,5808.0,17506.0
2018-10-05 14:00:00+00:00,54.98,48778.0,5350.0,11731.0
2018-10-05 15:00:00+00:00,74.99,47829.0,5125.0,5024.0
2018-10-05 16:00:00+00:00,78.66,48326.0,5714.0,591.0
2018-10-05 17:00:00+00:00,82.96,50090.0,8123.0,0.0
2018-10-05 18:00:00+00:00,79.9,48161.0,10439.0,0.0
2018-10-05 19:00:00+00:00,65.08,45462.0,12032.0,0.0
2018-10-05 20:00:00+00:00,59.86,42547.0,12535.0,0.0
2018-10-05 21:00:00+00:00,54.7,39418.0,12285.0,0.0
2018-10-05 22:00:00+00:00,50.1,36639.0,11145.0,0.0
2018-10-05 23:00:00+00:00,52.98,35019.0,10216.0,0.0
2018-10-06 00:00:00+00:00,51.52,34010.0,9653.0,0.0
2018-10-06 01:00:00+00:00,51.0,33676.0,8872.0,0.0
2018-10-06 02:00:00+00:00,50.0,33821.0,8182.0,0.0
2018-10-06 03:00:00+00:00,46.91,34535.0,7688.0,0.0
2018-10-06 04:00:00+00:00,53.03,36478.0,7571.0,0.0
2018-10-06 05:00:00+00:00,62.37,38800.0,7932.0,261.0
2018-10-06 06:00:00+00:00,63.98,41429.0,7972.0,3409.0
2018-10-06 07:00:00+00:00,70.72,43105.0,6796.0,9176.0
2018-10-06 08:00:00+00:00,64.79,44274.0,4497.0,14450.0
2018-10-06 09:00:00+00:00,59.06,45058.0,3415.0,18009.0
2018-10-06 10:00:00+00:00,58.0,44391.0,3445.0,19583.0
2018-10-06 11:00:00+00:00,51.51,42710.0,3972.0,19160.0
2018-10-06 12:00:00+00:00,50.2,41271.0,4396.0,16904.0
2018-10-06 13:00:00+00:00,49.23,40728.0,4712.0,13087.0
2018-10-06 14:00:00+00:00,54.81,40860.0,4633.0,8053.0
2018-10-06 15:00:00+00:00,59.93,41537.0,4738.0,2951.0
2018-10-06 16:00:00+00:00,72.06,42223.0,5308.0,344.0
2018-10-06 17:00:00+00:00,82.27,43872.0,6884.0,0.0
2018-10-06 18:00:00+00:00,70.6,41923.0,9836.0,0.0
2018-10-06 19:00:00+00:00,61.39,39926.0,11107.0,0.0
2018-10-06 20:00:00+00:00,57.02,38312.0,12013.0,0.0
2018-10-06 21:00:00+00:00,46.46,35559.0,13132.0,0.0
2018-10-06 22:00:00+00:00,50.49,32779.0,13428.0,0.0
2018-10-06 23:00:00+00:00,47.11,31399.0,13776.0,0.0
2018-10-07 00:00:00+00:00,45.75,30482.0,14635.0,0.0
2018-10-07 01:00:00+00:00,43.02,30429.0,15077.0,0.0
2018-10-07 02:00:00+00:00,42.5,30482.0,15730.0,0.0
2018-10-07 03:00:00+00:00,43.8,30938.0,15528.0,0.0
2018-10-07 04:00:00+00:00,44.6,31393.0,15431.0,0.0
2018-10-07 05:00:00+00:00,46.56,33050.0,15166.0,128.0
2018-10-07 06:00:00+00:00,50.71,35538.0,13504.0,2087.0
2018-10-07 07:00:00+00:00,55.98,37426.0,12034.0,5813.0
2018-10-07 08:00:00+00:00,55.09,38851.0,10733.0,9863.0
2018-10-07 09:00:00+00:00,55.13,40421.0,10112.0,12678.0
2018-10-07 10:00:00+00:00,54.06,40154.0,8700.0,14036.0
2018-10-07 11:00:00+00:00,50.9,38741.0,7451.0,14164.0
2018-10-07 12:00:00+00:00,49.91,37450.0,5944.0,12928.0
2018-10-07 13:00:00+00:00,49.05,36792.0,5039.0,10568.0
2018-10-07 14:00:00+00:00,50.21,36851.0,4123.0,6867.0
2018-10-07 15:00:00+00:00,55.48,38206.0,3397.0,2993.0
2018-10-07 16:00:00+00:00,70.0,40054.0,3051.0,345.0
2018-10-07 17:00:00+00:00,80.94,42032.0,3531.0,0.0
2018-10-07 18:00:00+00:00,77.07,40399.0,3878.0,0.0
2018-10-07 19:00:00+00:00,71.47,38681.0,4065.0,0.0
2018-10-07 20:00:00+00:00,68.3,37937.0,4622.0,0.0
2018-10-07 21:00:00+00:00,59.91,35600.0,5830.0,0.0
2018-10-07 22:00:00+00:00,55.59,34210.0,6820.0,0.0
2018-10-07 23:00:00+00:00,50.3,33140.0,7559.0,0.0
2018-10-08 00:00:00+00:00,50.16,32819.0,7964.0,0.0
2018-10-08 01:00:00+00:00,47.32,33160.0,8260.0,0.0
2018-10-08 02:00:00+00:00,47.94,34971.0,8793.0,0.0
2018-10-08 03:00:00+00:00,51.14,38590.0,9347.0,0.0
2018-10-08 04:00:00+00:00,62.79,46077.0,10320.0,0.0
2018-10-08 05:00:00+00:00,79.98,51315.0,10630.0,161.0
2018-10-08 06:00:00+00:00,82.42,53344.0,10433.0,2534.0
2018-10-08 07:00:00+00:00,81.58,53719.0,9656.0,6697.0
2018-10-08 08:00:00+00:00,66.89,54450.0,8024.0,11030.0
2018-10-08 09:00:00+00:00,52.06,54775.0,7437.0,14582.0
2018-10-08 10:00:00+00:00,51.57,53761.0,7498.0,17192.0
2018-10-08 11:00:00+00:00,49.96,53089.0,7440.0,18444.0
2018-10-08 12:00:00+00:00,52.07,52413.0,7363.0,17515.0
2018-10-08 13:00:00+00:00,52.81,51641.0,7458.0,14466.0
2018-10-08 14:00:00+00:00,61.52,50385.0,7031.0,9157.0
2018-10-08 15:00:00+00:00,74.9,50500.0,6906.0,3509.0
2018-10-08 16:00:00+00:00,85.37,51453.0,7284.0,318.0
2018-10-08 17:00:00+00:00,102.01,53400.0,8063.0,0.0
2018-10-08 18:00:00+00:00,85.77,50297.0,8364.0,0.0
2018-10-08 19:00:00+00:00,78.1,47130.0,8413.0,0.0
2018-10-08 20:00:00+00:00,58.01,43634.0,8192.0,0.0
2018-10-08 21:00:00+00:00,52.95,40016.0,8015.0,0.0
2018-10-08 22:00:00+00:00,56.77,37815.0,7864.0,0.0
2018-10-08 23:00:00+00:00,57.43,36439.0,7268.0,0.0
2018-10-09 00:00:00+00:00,55.11,35635.0,6875.0,0.0
2018-10-09 01:00:00+00:00,52.35,36059.0,7019.0,0.0
2018-10-09 02:00:00+00:00,54.86,37042.0,6990.0,0.0
2018-10-09 03:00:00+00:00,57.99,40581.0,7075.0,0.0
2018-10-09 04:00:00+00:00,74.27,47357.0,7673.0,0.0
2018-10-09 05:00:00+00:00,91.37,51598.0,8022.0,123.0
2018-10-09 06:00:00+00:00,96.68,53130.0,8172.0,2245.0
2018-10-09 07:00:00+00:00,91.95,53331.0,8411.0,5960.0
2018-10-09 08:00:00+00:00,82.54,54002.0,7774.0,10238.0
2018-10-09 09:00:00+00:00,64.7,54673.0,7221.0,13864.0
2018-10-09 10:00:00+00:00,54.31,54342.0,7555.0,16208.0
2018-10-09 11:00:00+00:00,53.35,53968.0,7723.0,16930.0
2018-10-09 12:00:00+00:00,55.64,52757.0,7277.0,15973.0
2018-10-09 13:00:00+00:00,62.41,52155.0,6549.0,13102.0
2018-10-09 14:00:00+00:00,68.97,50929.0,5871.0,8445.0
2018-10-09 15:00:00+00:00,83.2,51136.0,5653.0,3259.0
2018-10-09 16:00:00+00:00,90.0,51886.0,5657.0,270.0
2018-10-09 17:00:00+00:00,110.28,53614.0,6027.0,0.0
2018-10-09 18:00:00+00:00,92.55,50905.0,6773.0,0.0
2018-10-09 19:00:00+00:00,80.51,47494.0,7340.0,0.0
2018-10-09 20:00:00+00:00,69.76,44170.0,7603.0,0.0
2018-10-09 21:00:00+00:00,60.56,40496.0,7192.0,0.0
2018-10-09 22:00:00+00:00,53.7,37567.0,6346.0,0.0
2018-10-09 23:00:00+00:00,55.13,36118.0,5523.0,0.0
2018-10-10 00:00:00+00:00,54.88,35594.0,4546.0,0.0
2018-10-10 01:00:00+00:00,54.05,35859.0,3730.0,0.0
2018-10-10 02:00:00+00:00,54.64,36811.0,3179.0,0.0
2018-10-10 03:00:00+00:00,55.46,39515.0,3052.0,0.0
2018-10-10 04:00:00+00:00,72.16,46405.0,3424.0,0.0
2018-10-10 05:00:00+00:00,88.0,51383.0,4023.0,124.0
2018-10-10 06:00:00+00:00,93.22,53158.0,4630.0,2505.0
2018-10-10 07:00:00+00:00,86.84,53575.0,5134.0,7353.0
2018-10-10 08:00:00+00:00,80.81,54304.0,4839.0,12564.0
2018-10-10 09:00:00+00:00,73.69,54591.0,3845.0,17299.0
2018-10-10 10:00:00+00:00,55.27,54219.0,4467.0,20352.0
2018-10-10 11:00:00+00:00,53.61,53968.0,5743.0,21085.0
2018-10-10 12:00:00+00:00,51.99,52886.0,6795.0,19536.0
2018-10-10 13:00:00+00:00,53.68,52296.0,8270.0,15840.0
2018-10-10 14:00:00+00:00,57.47,51056.0,9939.0,10195.0
2018-10-10 15:00:00+00:00,69.3,51357.0,11382.0,3904.0
2018-10-10 16:00:00+00:00,70.68,52166.0,15861.0,273.0
2018-10-10 17:00:00+00:00,72.88,54637.0,21978.0,0.0
2018-10-10 18:00:00+00:00,53.71,52446.0,24829.0,0.0
2018-10-10 19:00:00+00:00,51.18,48857.0,25585.0,0.0
2018-10-10 20:00:00+00:00,46.74,45263.0,24934.0,0.0
2018-10-10 21:00:00+00:00,33.04,41482.0,24330.0,0.0
2018-10-10 22:00:00+00:00,35.01,38966.0,23428.0,0.0
2018-10-10 23:00:00+00:00,31.71,37640.0,23106.0,0.0
2018-10-11 00:00:00+00:00,29.97,36912.0,22368.0,0.0
2018-10-11 01:00:00+00:00,30.05,37023.0,22049.0,0.0
2018-10-11 02:00:00+00:00,35.85,38072.0,21592.0,0.0
2018-10-11 03:00:00+00:00,44.08,41227.0,21230.0,0.0
2018-10-11 04:00:00+00:00,49.98,48294.0,21370.0,0.0
2018-10-11 05:00:00+00:00,72.96,52942.0,20258.0,172.0
2018-10-11 06:00:00+00:00,71.52,54042.0,18956.0,3493.0
2018-10-11 07:00:00+00:00,59.8,54271.0,15336.0,9711.0
2018-10-11 08:00:00+00:00,49.21,54747.0,11350.0,15344.0
2018-10-11 09:00:00+00:00,48.61,54915.0,9491.0,19245.0
2018-10-11 10:00:00+00:00,47.02,54365.0,8979.0,20860.0
2018-10-11 11:00:00+00:00,46.9,53662.0,8299.0,20287.0
2018-10-11 12:00:00+00:00,49.25,53292.0,8165.0,17805.0
2018-10-11 13:00:00+00:00,59.95,52575.0,8781.0,13701.0
2018-10-11 14:00:00+00:00,65.06,51391.0,9643.0,8210.0
2018-10-11 15:00:00+00:00,72.85,51412.0,10420.0,2720.0
2018-10-11 16:00:00+00:00,81.3,52562.0,12898.0,151.0
2018-10-11 17:00:00+00:00,88.5,54282.0,16262.0,0.0
2018-10-11 18:00:00+00:00,76.34,51711.0,18378.0,0.0
2018-10-11 19:00:00+00:00,58.62,48379.0,19021.0,0.0
2018-10-11 20:00:00+00:00,52.04,45015.0,18763.0,0.0
2018-10-11 21:00:00+00:00,47.86,41429.0,18356.0,0.0
2018-10-11 22:00:00+00:00,45.85,39336.0,18105.0,0.0
2018-10-11 23:00:00+00:00,45.88,37709.0,18126.0,0.0
2018-10-12 00:00:00+00:00,45.6,36908.0,18228.0,0.0
2018-10-12 01:00:00+00:00,45.64,37096.0,18006.0,0.0
2018-10-12 02:00:00+00:00,45.8,38093.0,17484.0,0.0
2018-10-12 03:00:00+00:00,49.64,41605.0,17178.0,0.0
2018-10-12 04:00:00+00:00,56.65,47981.0,17425.0,0.0
2018-10-12 05:00:00+00:00,69.87,52663.0,17300.0,108.0
2018-10-12 06:00:00+00:00,71.47,53959.0,16152.0,2967.0
2018-10-12 07:00:00+00:00,69.71,54231.0,13332.0,9119.0
2018-10-12 08:00:00+00:00,69.52,54822.0,9513.0,14851.0
2018-10-12 09:00:00+00:00,61.95,55100.0,8213.0,19046.0
2018-10-12 10:00:00+00:00,49.25,54708.0,8040.0,21182.0
2018-10-12 11:00:00+00:00,48.75,53479.0,8264.0,21127.0
2018-10-12 12:00:00+00:00,47.84,52104.0,8722.0,18929.0
2018-10-12 13:00:00+00:00,53.32,51170.0,8720.0,14914.0
2018-10-12 14:00:00+00:00,56.95,50056.0,8022.0,9244.0
2018-10-12 15:00:00+00:00,67.32,50096.0,7043.0,3134.0
2018-10-12 16:00:00+00:00,69.94,50908.0,8621.0,164.0
2018-10-12 17:00:00+00:00,79.08,52510.0,11964.0,0.0
2018-10-12 18:00:00+00:00,65.0,49677.0,15800.0,0.0
2018-10-12 19:00:00+00:00,53.58,46696.0,17823.0,0.0
2018-10-12 20:00:00+00:00,50.0,44218.0,17851.0,0.0
2018-10-12 21:00:00+00:00,43.88,40538.0,18061.0,0.0
2018-10-12 22:00:00+00:00,47.8,37336.0,17791.0,0.0
2018-10-12 23:00:00+00:00,43.97,35413.0,16824.0,0.0
2018-10-13 00:00:00+00:00,42.08,34288.0,15926.0,0.0
2018-10-13 01:00:00+00:00,39.14,33900.0,15225.0,0.0
2018-10-13 02:00:00+00:00,42.74,34367.0,14345.0,0.0
2018-10-13 03:00:00+00:00,43.91,34911.0,13680.0,0.0
2018-10-13 04:00:00+00:00,48.34,36871.0,13815.0,0.0
2018-10-13 05:00:00+00:00,58.18,39543.0,13992.0,109.0
2018-10-13 06:00:00+00:00,62.9,42059.0,13862.0,3169.0
2018-10-13 07:00:00+00:00,62.43,44079.0,12950.0,9298.0
2018-10-13 08:00:00+00:00,52.55,45145.0,9763.0,15224.0
2018-10-13 09:00:00+00:00,44.05,45544.0,7983.0,19321.0
2018-10-13 10:00:00+00:00,37.4,45129.0,7892.0,21331.0
2018-10-13 11:00:00+00:00,34.1,43484.0,8996.0,21300.0
2018-10-13 12:00:00+00:00,31.95,42075.0,10346.0,19328.0
2018-10-13 13:00:00+00:00,37.42,41310.0,10932.0,15374.0
2018-10-13 14:00:00+00:00,50.23,40501.0,11128.0,9568.0
2018-10-13 15:00:00+00:00,60.46,41416.0,11192.0,3199.0
2018-10-13 16:00:00+00:00,64.54,43064.0,15026.0,161.0
2018-10-13 17:00:00+00:00,55.85,44706.0,20715.0,0.0
2018-10-13 18:00:00+00:00,40.59,42512.0,23812.0,0.0
2018-10-13 19:00:00+00:00,31.52,40139.0,24872.0,0.0
2018-10-13 20:00:00+00:00,24.72,38505.0,23968.0,0.0
2018-10-13 21:00:00+00:00,20.29,35787.0,22784.0,0.0
2018-10-13 22:00:00+00:00,20.76,33361.0,21435.0,0.0
2018-10-13 23:00:00+00:00,21.44,31692.0,20688.0,0.0
2018-10-14 00:00:00+00:00,20.89,30790.0,20184.0,0.0
2018-10-14 01:00:00+00:00,19.52,30582.0,19956.0,0.0
2018-10-14 02:00:00+00:00,20.72,30589.0,19580.0,0.0
2018-10-14 03:00:00+00:00,20.79,31067.0,19390.0,0.0
2018-10-14 04:00:00+00:00,22.07,31979.0,19544.0,0.0
2018-10-14 05:00:00+00:00,25.86,33503.0,19284.0,101.0
2018-10-14 06:00:00+00:00,27.69,35655.0,17904.0,3079.0
2018-10-14 07:00:00+00:00,26.71,37836.0,14993.0,9309.0
2018-10-14 08:00:00+00:00,26.94,39252.0,11626.0,15320.0
2018-10-14 09:00:00+00:00,25.76,40711.0,10470.0,19505.0
2018-10-14 10:00:00+00:00,20.73,40624.0,10975.0,21524.0
2018-10-14 11:00:00+00:00,20.75,39091.0,12563.0,21401.0
2018-10-14 12:00:00+00:00,13.92,37991.0,13719.0,19295.0
2018-10-14 13:00:00+00:00,19.54,37643.0,15429.0,15238.0
2018-10-14 14:00:00+00:00,20.74,37648.0,15537.0,9295.0
2018-10-14 15:00:00+00:00,42.82,38586.0,14789.0,2935.0
2018-10-14 16:00:00+00:00,56.56,41141.0,16249.0,121.0
2018-10-14 17:00:00+00:00,68.09,43210.0,19596.0,0.0
2018-10-14 18:00:00+00:00,40.54,41898.0,21422.0,0.0
2018-10-14 19:00:00+00:00,32.9,39977.0,20768.0,0.0
2018-10-14 20:00:00+00:00,31.32,38725.0,18472.0,0.0
2018-10-14 21:00:00+00:00,27.0,36509.0,16992.0,0.0
2018-10-14 22:00:00+00:00,34.93,34501.0,16098.0,0.0
2018-10-14 23:00:00+00:00,30.86,33543.0,14727.0,0.0
2018-10-15 00:00:00+00:00,29.05,33033.0,13104.0,0.0
2018-10-15 01:00:00+00:00,30.06,33287.0,11728.0,0.0
2018-10-15 02:00:00+00:00,33.0,34528.0,10720.0,0.0
2018-10-15 03:00:00+00:00,42.0,38183.0,10272.0,0.0
2018-10-15 04:00:00+00:00,60.02,45562.0,10245.0,0.0
2018-10-15 05:00:00+00:00,79.38,51105.0,9939.0,65.0
2018-10-15 06:00:00+00:00,79.05,53086.0,9556.0,2682.0
2018-10-15 07:00:00+00:00,74.72,53183.0,7994.0,8413.0
2018-10-15 08:00:00+00:00,62.39,53773.0,5215.0,14134.0
2018-10-15 09:00:00+00:00,52.89,54633.0,3322.0,17981.0
2018-10-15 10:00:00+00:00,48.52,53979.0,2881.0,19727.0
2018-10-15 11:00:00+00:00,49.82,53676.0,3017.0,19419.0
2018-10-15 12:00:00+00:00,51.45,52775.0,3418.0,17526.0
2018-10-15 13:00:00+00:00,55.26,51783.0,3640.0,13740.0
2018-10-15 14:00:00+00:00,71.86,50690.0,3494.0,8177.0
2018-10-15 15:00:00+00:00,80.28,50698.0,3679.0,2551.0
2018-10-15 16:00:00+00:00,90.0,52086.0,4841.0,114.0
2018-10-15 17:00:00+00:00,107.32,53792.0,5995.0,0.0
2018-10-15 18:00:00+00:00,75.31,50290.0,6472.0,0.0
2018-10-15 19:00:00+00:00,70.49,46894.0,5980.0,0.0
2018-10-15 20:00:00+00:00,59.05,43838.0,5493.0,0.0
2018-10-15 21:00:00+00:00,59.07,40493.0,4794.0,0.0
2018-10-15 22:00:00+00:00,56.06,38019.0,4074.0,0.0
2018-10-15 23:00:00+00:00,53.55,36776.0,3617.0,0.0
2018-10-16 00:00:00+00:00,52.01,36043.0,3121.0,0.0
2018-10-16 01:00:00+00:00,51.0,36291.0,2693.0,0.0
2018-10-16 02:00:00+00:00,52.2,37214.0,2089.0,0.0
2018-10-16 03:00:00+00:00,57.02,40100.0,2075.0,0.0
2018-10-16 04:00:00+00:00,77.73,46934.0,2311.0,0.0
2018-10-16 05:00:00+00:00,86.98,52109.0,2377.0,49.0
2018-10-16 06:00:00+00:00,95.01,53461.0,2095.0,2174.0
2018-10-16 07:00:00+00:00,86.02,53467.0,1862.0,7144.0
2018-10-16 08:00:00+00:00,78.82,54137.0,1354.0,12199.0
2018-10-16 09:00:00+00:00,75.93,54893.0,853.0,15798.0
2018-10-16 10:00:00+00:00,70.91,54280.0,744.0,17477.0
2018-10-16 11:00:00+00:00,69.36,53940.0,751.0,17372.0
2018-10-16 12:00:00+00:00,68.61,53227.0,800.0,15182.0
2018-10-16 13:00:00+00:00,69.19,52331.0,833.0,11687.0
2018-10-16 14:00:00+00:00,74.04,51116.0,1045.0,6860.0
2018-10-16 15:00:00+00:00,80.95,51364.0,1241.0,2021.0
2018-10-16 16:00:00+00:00,89.97,52831.0,1664.0,80.0
2018-10-16 17:00:00+00:00,105.12,53990.0,2028.0,0.0
2018-10-16 18:00:00+00:00,84.96,50961.0,2787.0,0.0
2018-10-16 19:00:00+00:00,76.02,47491.0,3485.0,0.0
2018-10-16 20:00:00+00:00,59.99,44269.0,3711.0,0.0
2018-10-16 21:00:00+00:00,56.5,40952.0,3941.0,0.0
2018-10-16 22:00:00+00:00,55.01,38519.0,4124.0,0.0
2018-10-16 23:00:00+00:00,52.33,37091.0,4189.0,0.0
2018-10-17 00:00:00+00:00,50.33,36144.0,4215.0,0.0
2018-10-17 01:00:00+00:00,50.0,36586.0,4001.0,0.0
2018-10-17 02:00:00+00:00,51.52,37611.0,3492.0,0.0
2018-10-17 03:00:00+00:00,55.75,40417.0,3299.0,0.0
2018-10-17 04:00:00+00:00,73.6,46799.0,3208.0,0.0
2018-10-17 05:00:00+00:00,88.77,52093.0,2913.0,39.0
2018-10-17 06:00:00+00:00,89.99,53337.0,2625.0,2185.0
2018-10-17 07:00:00+00:00,87.6,53409.0,2377.0,7401.0
2018-10-17 08:00:00+00:00,80.48,54010.0,1805.0,12736.0
2018-10-17 09:00:00+00:00,74.24,54583.0,1007.0,17012.0
2018-10-17 10:00:00+00:00,59.75,54186.0,696.0,19199.0
2018-10-17 11:00:00+00:00,57.85,53527.0,708.0,19063.0
2018-10-17 12:00:00+00:00,60.01,52715.0,802.0,16731.0
2018-10-17 13:00:00+00:00,70.81,51823.0,800.0,12692.0
2018-10-17 14:00:00+00:00,79.94,50721.0,744.0,7301.0
